order_id,customer_id,resturant_id,order_item,order_date,order_time,order_status,total_amount
8426,39,70, Rajma Masala,24-04-2023,20:48:07,Processing,370
8427,70,36, Pesarattu Upma,14-10-2023,22:06:48,Processing,348
8428,85,94, Dahi Puri,10-07-2024,15:20:20,Returned,441
8429,26,73, Patra,21-01-2023,13:16:08,Processing,297
8430,54,42, Masala Dosa,07-04-2024,18:04:21,Shipped,316
8431,80,36, Rajma Masala,19-01-2023,07:36:31,On Hold,392
8432,35,13, Baingan Masala,27-04-2024,09:25:31,Completed,304
8433,79,63, Tomato Rice,02-11-2024,07:27:48,Processing,403
8434,4,83, Veg Seekh Kabab,14-01-2024,08:17:14,Completed,398
8435,19,72, Dum Aloo,23-05-2024,16:07:35,Failed,287
8436,96,64, Pongal,21-01-2024,19:07:42,Cancelled,427
8437,31,36, Veg Kurma,30-09-2024,07:00:39,Cancelled,412
8438,17,91, Veg Pakora,15-11-2023,21:40:05,Pending,414
8439,84,45, Mysore Dosa,08-11-2023,22:16:31,Completed,225
8440,57,66, Rajma Masala,18-10-2023,22:28:34,Shipped,394
8441,12,67, Dum Aloo,19-05-2024,11:21:56,Completed,222
8442,67,91, Uttapam,21-05-2024,15:26:39,On Hold,418
8443,60,87, Pav Bhaji,21-06-2024,14:53:15,Failed,381
8444,79,38, Veg Frankies,02-06-2023,18:16:58,Delivered,363
8445,19,22, Dal Makhani,15-02-2023,10:20:47,Cancelled,384
8446,57,91, Pav Bhaji,26-04-2023,18:50:48,Refunded,437
8447,22,90, Gobi Paratha,14-04-2023,11:30:57,Refunded,300
8448,11,76, Jeera Aloo,15-04-2023,12:02:23,Shipped,333
8449,20,7, Kadai Paneer,29-04-2023,13:42:51,Processing,232
8450,54,90, Aloo Paratha,16-11-2024,17:08:30,Failed,298
8451,33,76, Veg Samosa,16-05-2023,20:49:09,Failed,293
8452,19,14, Bhel Puri,21-11-2023,06:48:17,Processing,302
8453,49,52, Veg Pulao,02-02-2023,08:36:32,Cancelled,222
8454,53,100, Paneer Korma,10-01-2024,13:00:45,Cancelled,246
8455,47,31, Khaman,14-05-2023,17:35:52,Pending,444
8456,20,58, Rava Dosa,20-09-2024,15:08:54,Cancelled,315
8457,91,18, Chole Bhature,24-09-2024,22:15:59,Returned,369
8458,88,38, Pav Bhaji,09-08-2024,06:49:24,Refunded,349
8459,19,90, Pani Puri,10-10-2024,20:43:01,Completed,324
8460,6,49, Veg Pakora,08-03-2023,19:39:10,Cancelled,249
8461,1,78, Cabbage Poriyal,01-07-2023,19:04:30,Cancelled,444
8462,96,3, Mixed Veg Curry,19-04-2024,19:17:14,Cancelled,283
8463,54,48, Hara Bhara Kabab,02-05-2023,07:04:23,Completed,214
8464,23,60, Veg Frankies,04-09-2023,13:36:17,Processing,294
8465,25,38, Veg Pakora,10-09-2024,07:54:38,Completed,202
8466,93,30, Matar Paneer,02-10-2023,09:47:23,Refunded,281
8467,68,73, Avial,28-07-2024,11:12:28,Pending,232
8468,84,91, Kadai Paneer,01-08-2024,06:04:25,Shipped,253
8469,25,88, Handvo,23-02-2023,20:14:45,Processing,293
8470,1,93, Hara Bhara Kabab,29-09-2023,14:34:23,Delivered,386
8471,43,51, Handvo,15-11-2024,08:10:17,Processing,257
8472,26,53, Veg Kurma,18-07-2023,12:31:46,Returned,407
8473,64,99, Pani Puri,22-02-2024,16:16:35,Returned,322
8474,86,50, Paneer Makhmali,13-03-2024,16:43:59,On Hold,429
8475,26,57, Aloo Tikki,10-02-2023,09:47:21,Pending,351
8476,27,45, Paneer Butter Masala,24-03-2023,08:59:35,Returned,263
8477,64,23, Rava Upma,14-04-2023,16:36:10,Failed,425
8478,48,11, Sheera,03-10-2024,18:35:42,Shipped,264
8479,15,28, Gobi Paratha,10-04-2024,08:15:20,Cancelled,253
8480,73,21, Hara Bhara Kabab,09-02-2023,14:29:45,Pending,450
8481,50,3, Rava Upma,14-05-2024,15:01:52,Failed,423
8482,8,10, Veg Frankies,04-02-2023,11:39:34,Completed,401
8483,89,11, Uttapam,08-09-2023,16:51:14,On Hold,332
8484,14,63, Beetroot Thoran,08-09-2023,17:15:08,Pending,449
8485,19,16, Rasam,21-06-2024,22:10:39,Completed,223
8486,14,79, Palak Paneer,08-03-2024,20:57:49,Pending,404
8487,92,61, Paneer Korma,16-11-2023,15:27:04,Processing,418
8488,95,71, Bhel Puri,11-12-2023,10:53:27,Returned,245
8489,77,18, Avial,03-04-2023,15:25:52,Delivered,310
8490,100,66, Vegetable Kathi Roll,28-07-2024,08:20:32,Failed,258
8491,30,7, Bhel Puri,25-04-2023,11:16:42,Cancelled,218
8492,23,15, Malabar Parotta,27-03-2023,07:55:45,Returned,317
8493,55,50, Baingan Bharta,04-01-2023,19:26:59,Refunded,392
8494,83,1, Pani Puri,05-12-2024,15:37:57,On Hold,212
8495,52,91, Jeera Aloo,15-06-2024,07:40:20,Completed,346
8496,78,27, Patra,08-07-2024,12:35:04,Refunded,411
8497,71,70, Handvo,27-02-2024,19:51:40,Shipped,375
8498,81,81, Rasam,20-06-2024,13:18:16,Processing,277
8499,67,20, Lemon Rice,11-10-2023,12:21:00,Returned,280
8500,42,67, Tomato Rice,22-01-2023,18:59:48,Returned,311
8501,90,42, Dal Tadka,02-06-2023,17:28:33,On Hold,326
8502,26,66, Chole Bhature,24-07-2023,17:18:09,Completed,331
8503,81,78, Bhel Puri,18-06-2024,19:54:51,Completed,244
8504,40,79, Malabar Parotta,28-09-2024,18:41:53,Processing,388
8505,8,30, Undhiyu,14-09-2023,21:17:07,Failed,326
8506,46,43, Idli,28-12-2024,07:18:27,Shipped,418
8507,88,19, Kadai Paneer,28-09-2023,16:37:20,Processing,323
8508,28,51, Veg Frankies,23-10-2024,11:11:33,Delivered,217
8509,44,51, Pesarattu Upma,12-07-2023,20:25:48,Returned,401
8510,58,58, Masala Dosa,20-04-2024,20:50:35,Processing,249
8511,61,75, Veg Seekh Kabab,23-05-2023,16:13:09,On Hold,385
8512,12,66, Tamarind Rice,12-05-2023,06:16:04,Cancelled,295
8513,28,62, Malai Kofta,10-03-2023,15:35:59,Refunded,225
8514,96,14, Pongal,29-04-2024,09:43:37,Completed,223
8515,67,19, Lauki Kofta,12-07-2023,09:15:08,Failed,421
8516,72,96, Paneer Tikka,19-09-2024,15:49:04,Refunded,283
8517,48,75, Lauki Kofta,09-10-2024,13:25:41,On Hold,422
8518,95,37, Veg Frankies,16-09-2023,20:26:58,Failed,354
8519,100,83, Khichdi,10-06-2024,16:41:33,Completed,312
8520,23,26, Veg Spring Roll,01-06-2023,22:05:18,Delivered,214
8521,94,44, Rajma Masala,18-11-2023,14:24:29,Processing,206
8522,3,83, Medu Vada,24-09-2023,17:08:44,Processing,329
8523,48,47, Bisibelebath,16-07-2023,14:44:37,Cancelled,250
8524,44,48, Paneer Butter Masala,09-04-2024,19:27:34,Pending,432
8525,11,79, Rajma Masala,04-06-2023,21:22:11,Failed,438
8526,66,97, Sambar,29-09-2023,15:29:07,Failed,436
8527,49,86, Veg Momos,19-12-2023,14:43:40,Failed,354
8528,56,14, Chana Masala,28-12-2024,08:06:40,Returned,435
8529,19,1, Khaman,01-08-2024,21:44:13,Pending,394
8530,46,84, Handvo,25-02-2024,11:24:59,Cancelled,286
8531,61,30, Veg Seekh Kabab,22-04-2024,07:52:20,Completed,410
8532,81,75, Matar Paneer,23-01-2024,11:21:49,Returned,393
8533,1,72, Veg Biryani,10-06-2024,15:02:50,On Hold,237
8534,77,14, Veg Hakka Noodles,16-02-2023,20:56:28,Cancelled,337
8535,86,94, Rasam,24-12-2024,16:07:48,Delivered,345
8536,34,30, Gobi Paratha,29-05-2023,19:42:49,Refunded,213
8537,69,52, Bhel Puri,02-02-2023,06:13:55,Failed,273
8538,25,66, Jackfruit Curry,05-04-2023,06:54:12,Delivered,329
8539,54,32, Baingan Bharta,29-01-2023,10:12:24,Cancelled,381
8540,84,65, Veg Hakka Noodles,03-08-2023,18:45:53,Cancelled,370
8541,95,30, Khaman,27-06-2023,17:39:19,Shipped,348
8542,38,6, Dal Dhokli,19-04-2024,16:11:22,Processing,281
8543,16,39, Veg Pakora,23-05-2024,17:11:37,Processing,347
8544,28,85, Ragda Pattice,24-05-2024,21:37:33,Completed,288
8545,9,93, Dal Tadka,16-09-2024,07:36:42,Returned,250
8546,50,79, Medu Vada,25-08-2023,09:38:14,Processing,399
8547,35,56, Lemon Rice,12-11-2023,20:52:37,Processing,221
8548,83,66, Gobi Paratha,02-04-2023,11:03:11,Cancelled,404
8549,99,24, Rasam,20-07-2023,16:09:37,Returned,316
8550,5,22, Kadai Paneer,08-03-2024,21:42:08,Cancelled,426
8551,30,20, Undhiyu,12-01-2023,08:46:17,Failed,314
8552,94,48, Pongal,14-07-2023,19:20:27,Returned,366
8553,81,84, Rajma Masala,03-03-2023,09:29:30,Cancelled,286
8554,16,37, Sev Puri,17-03-2024,17:40:43,Shipped,379
8555,27,47, Kadai Paneer,04-10-2023,09:57:38,Delivered,404
8556,16,44, Undhiyu,25-04-2024,11:35:04,Pending,297
8557,92,17, Jackfruit Curry,20-07-2024,06:29:41,Completed,331
8558,33,11, Veg Pakora,06-08-2024,21:36:14,Delivered,265
8559,49,28, Veg Spring Roll,09-03-2023,12:14:01,Pending,307
8560,75,45, Palak Paneer,29-10-2023,07:57:05,Returned,274
8561,4,47, Veg Hakka Noodles,23-12-2023,15:36:44,Shipped,297
8562,55,12, Paneer Butter Masala,09-07-2023,22:30:00,Failed,244
8563,69,84, Veg Pakora,22-02-2024,14:15:04,Failed,207
8564,26,8, Paneer Makhmali,24-07-2023,20:39:58,Pending,292
8565,58,32, Veg Spring Roll,27-03-2024,19:05:43,On Hold,256
8566,88,12, Matar Paneer,04-06-2024,15:58:08,Delivered,425
8567,51,41, Patra,17-08-2023,18:47:29,Delivered,308
8568,84,51, Malabar Parotta,21-01-2024,06:48:23,Failed,321
8569,30,48, Veg Pakora,22-02-2023,19:09:14,Pending,215
8570,26,1, Kadai Paneer,19-03-2023,15:05:24,Failed,203
8571,78,6, Ragda Pattice,02-11-2023,21:46:51,Cancelled,407
8572,47,19, Dum Aloo,02-11-2024,16:36:41,On Hold,204
8573,88,47, Onion Bhaji,03-07-2023,17:43:20,Processing,366
8574,35,90, Pav Bhaji,09-02-2023,14:56:17,Shipped,303
8575,49,2, Aloo Paratha,30-01-2023,21:56:47,Processing,357
8576,48,1, Sev Puri,26-07-2023,13:52:34,Delivered,309
8577,90,50, Paneer Korma,23-01-2023,11:33:14,On Hold,424
8578,57,82, Hara Bhara Kabab,09-06-2023,13:04:11,Processing,450
8579,12,57, Jackfruit Curry,25-10-2023,17:12:03,Delivered,415
8580,25,20, Rava Upma,21-04-2024,11:11:58,Processing,321
8581,84,38, Idli,14-06-2023,20:58:38,Pending,382
8582,52,76, Pongal,25-01-2023,18:28:40,Refunded,362
8583,62,98, Undhiyu,22-09-2024,17:33:42,On Hold,429
8584,5,62, Beetroot Thoran,23-03-2024,19:03:56,Delivered,207
8585,5,17, Paneer Butter Masala,18-10-2023,11:24:15,Pending,215
8586,61,51, Ragda Pattice,12-05-2024,20:23:27,On Hold,310
8587,49,43, Pindi Chole,05-01-2024,21:18:14,On Hold,235
8588,54,100, Rajma Masala,29-01-2024,15:17:05,Shipped,220
8589,75,56, Bisibelebath,30-05-2024,15:32:56,Delivered,249
8590,45,67, Dhokla,31-03-2024,14:11:04,On Hold,233
8591,39,86, Patra,12-10-2024,14:28:01,Processing,406
8592,58,95, Tomato Rice,18-06-2024,09:29:46,Pending,228
8593,26,21, Veg Pulao,18-03-2023,09:30:32,Failed,396
8594,79,85, Baingan Masala,23-12-2024,06:37:28,Cancelled,445
8595,55,88, Patra,29-10-2023,12:39:56,Returned,231
8596,14,42, Veg Biryani,14-05-2024,21:12:59,Shipped,347
8597,27,66, Kadai Paneer,08-04-2024,07:27:03,Failed,444
8598,73,94, Dhokla,11-10-2023,18:14:40,Delivered,286
8599,43,83, Lemon Rice,16-03-2024,06:54:19,Refunded,296
8600,50,73, Palak Paneer,19-11-2023,07:21:55,Refunded,437
8601,5,57, Pindi Chole,30-05-2024,06:45:22,Shipped,367
8602,62,94, Pesarattu Upma,19-12-2024,12:56:56,Processing,379
8603,78,93, Patra,31-12-2023,17:28:40,On Hold,210
8604,50,96, Aloo Tikki,19-04-2023,22:14:48,Processing,305
8605,20,10, Aloo Paratha,16-04-2023,19:42:45,Pending,418
8606,6,95, Bhel Puri,27-11-2024,16:36:43,Pending,418
8607,5,38, Khaman,29-02-2024,07:29:00,Pending,366
8608,39,80, Palak Paneer,31-03-2023,14:22:43,Processing,356
8609,99,59, Veg Biryani,01-02-2023,19:42:19,Processing,328
8610,1,71, Dal Makhani,03-11-2023,08:57:13,Pending,359
8611,28,67, Undhiyu,02-03-2023,13:25:01,Completed,353
8612,49,22, Avial,03-01-2023,10:06:31,Completed,366
8613,20,58, Jackfruit Curry,10-04-2023,21:58:50,Cancelled,285
8614,73,77, Baingan Bharta,26-11-2023,15:58:40,Completed,372
8615,79,98, Paneer Tikka,21-09-2023,09:25:33,Failed,246
8616,3,54, Pani Puri,08-02-2024,19:03:25,Refunded,222
8617,39,47, Veg Spring Roll,06-03-2024,15:56:49,Failed,351
8618,3,78, Baingan Bharta,07-11-2024,17:17:17,Delivered,439
8619,37,14, Pesarattu,22-02-2024,11:29:36,Completed,332
8620,73,59, Avial,30-10-2024,20:03:29,Shipped,364
8621,17,89, Ragda Pattice,12-03-2023,17:03:35,Returned,387
8622,97,19, Mixed Veg Curry,04-01-2023,07:41:19,Delivered,348
8623,50,44, Aloo Gobi,10-11-2023,17:13:45,Completed,201
8624,12,73, Pindi Chole,07-02-2024,06:57:00,Processing,353
8625,100,97, Aloo Tikki,21-04-2024,16:10:56,Returned,300
8626,96,52, Rava Dosa,20-01-2023,09:08:42,On Hold,378
8627,91,83, Medu Vada,28-05-2024,12:05:21,Returned,346
8628,79,62, Aloo Paratha,22-03-2024,21:28:56,Pending,274
8629,35,99, Veg Seekh Kabab,28-05-2024,21:39:52,Shipped,343
8630,91,37, Cabbage Poriyal,09-10-2023,20:59:22,Returned,425
8631,87,75, Veg Biryani,09-08-2023,10:15:14,On Hold,321
8632,42,49, Dal Dhokli,28-03-2023,18:19:27,Cancelled,359
8633,49,31, Palak Paneer,05-03-2024,22:27:41,Cancelled,386
8634,53,2, Hara Bhara Kabab,30-09-2024,06:33:03,Returned,371
8635,84,87, Pesarattu,16-10-2023,21:04:28,Returned,242
8636,14,82, Paneer Butter Masala,18-09-2024,14:54:52,Completed,334
8637,83,71, Jeera Aloo,25-05-2023,17:06:31,Refunded,257
8638,96,55, Palak Paneer,20-11-2024,18:33:36,Pending,391
8639,51,24, Sev Puri,17-10-2024,17:41:10,Delivered,349
8640,60,78, Veg Momos,16-10-2024,06:05:23,Pending,309
8641,35,30, Patra,20-06-2024,13:16:24,Pending,427
8642,25,92, Medu Vada,01-01-2023,20:08:49,Failed,308
8643,24,22, Bhindi Masala,05-01-2024,20:33:58,Completed,326
8644,96,38, Beetroot Thoran,17-06-2023,21:19:06,Processing,415
8645,45,38, Patra,11-02-2024,16:39:46,Processing,287
8646,31,56, Veg Biryani,27-08-2024,10:49:05,Processing,252
8647,26,77, Malai Kofta,30-08-2023,10:40:18,Shipped,259
8648,25,75, Masala Dosa,11-11-2023,18:21:59,Refunded,376
8649,38,60, Pesarattu Upma,04-06-2023,06:38:59,Returned,255
8650,30,5, Malabar Parotta,19-10-2023,07:36:00,Cancelled,266
8651,17,8, Jackfruit Curry,24-07-2023,09:47:25,Cancelled,337
8652,6,94, Dum Aloo,11-10-2023,14:05:38,Failed,339
8653,93,1, Vegetable Kathi Roll,09-03-2023,08:09:34,Completed,294
8654,46,91, Aloo Gobi,22-02-2023,11:34:31,Processing,275
8655,73,63, Pani Puri,12-05-2024,18:57:39,Completed,305
8656,22,13, Undhiyu,16-07-2023,13:45:34,Shipped,337
8657,3,50, Medu Vada,04-08-2023,17:20:41,Refunded,372
8658,49,88, Veg Biryani,12-06-2023,16:25:44,Processing,208
8659,94,1, Veg Frankies,24-10-2023,12:59:52,Pending,449
8660,84,24, Masala Dosa,11-06-2024,07:41:03,Pending,318
8661,87,55, Veg Samosa,02-05-2024,11:04:31,Completed,286
8662,6,47, Bisibelebath,29-11-2023,10:32:31,Shipped,367
8663,55,93, Avial,05-08-2023,21:14:50,Failed,245
8664,25,59, Dal Tadka,29-01-2024,13:09:30,Failed,259
8665,73,90, Masoor Dal,03-04-2024,20:38:23,Processing,318
8666,73,88, Tamarind Rice,04-03-2023,16:00:43,Processing,233
8667,58,96, Paneer Tikka,11-10-2024,11:46:20,On Hold,381
8668,30,22, Veg Momos,05-05-2024,18:06:51,Processing,428
8669,39,37, Handvo,27-08-2023,13:44:03,Returned,354
8670,80,58, Bhel Puri,18-06-2024,12:11:31,Completed,398
8671,79,70, Hara Bhara Kabab,10-05-2024,07:44:04,Pending,375
8672,92,80, Idli,20-11-2024,11:04:53,Delivered,208
8673,48,10, Rava Upma,23-02-2023,16:05:21,Cancelled,401
8674,52,22, Aloo Tikki,24-04-2023,12:16:36,On Hold,300
8675,34,57, Masoor Dal,11-11-2024,08:22:00,Processing,225
8676,28,22, Mysore Dosa,13-06-2023,19:16:56,Pending,299
8677,41,34, Pesarattu,21-10-2023,15:27:01,Refunded,419
8678,28,27, Dal Dhokli,14-02-2023,11:52:42,Completed,317
8679,98,7, Lemon Rice,18-11-2023,07:08:48,Failed,245
8680,61,15, Sambar,11-05-2023,07:40:37,Failed,322
8681,49,75, Cabbage Poriyal,21-01-2024,07:54:32,Returned,253
8682,81,33, Pani Puri,03-08-2023,22:29:20,Returned,314
8683,79,44, Pesarattu Upma,12-02-2024,13:35:21,Processing,357
8684,41,78, Dhokla,23-04-2023,14:12:10,Pending,359
8685,13,53, Khaman,14-02-2024,15:36:35,On Hold,325
8686,97,75, Lemon Rice,10-02-2024,11:40:51,On Hold,427
8687,65,33, Pani Puri,21-03-2024,19:35:13,Cancelled,435
8688,71,100, Malabar Parotta,24-12-2023,12:20:28,Shipped,247
8689,19,58, Dahi Puri,03-11-2023,07:56:57,Completed,262
8690,62,81, Masala Dosa,17-09-2023,21:20:09,Delivered,362
8691,12,60, Cabbage Poriyal,17-03-2023,21:15:27,Failed,350
8692,25,29, Veg Momos,20-01-2024,15:30:11,Cancelled,272
8693,40,76, Dahi Puri,27-09-2024,20:57:11,Completed,436
8694,95,86, Sev Puri,12-04-2023,21:48:31,Shipped,331
8695,32,5, Cabbage Poriyal,12-10-2023,07:26:04,Completed,364
8696,53,100, Pindi Chole,09-04-2024,19:25:53,Failed,398
8697,39,88, Veg Biryani,03-04-2024,19:09:21,Processing,313
8698,12,40, Veg Pulao,29-03-2023,14:39:41,Returned,334
8699,100,30, Pindi Chole,04-01-2024,21:29:19,Pending,295
8700,53,21, Bhel Puri,01-09-2023,19:25:43,Delivered,273
8701,22,76, Vegetable Kathi Roll,17-06-2024,15:16:18,On Hold,367
8702,12,20, Handvo,01-09-2023,08:02:06,Returned,423
8703,95,2, Veg Momos,29-09-2024,09:57:27,On Hold,317
8704,71,56, Masoor Dal,09-07-2024,13:26:44,Cancelled,438
8705,96,27, Tamarind Rice,17-02-2023,21:32:16,Completed,230
8706,15,99, Avial,05-04-2024,18:36:16,Shipped,274
8707,43,25, Veg Hakka Noodles,28-09-2024,16:27:16,Processing,273
8708,1,56, Rasam,25-03-2023,06:06:52,Refunded,260
8709,80,51, Veg Biryani,11-09-2023,09:59:00,On Hold,303
8710,78,10, Baingan Masala,07-05-2023,15:23:56,Pending,302
8711,30,46, Pesarattu Upma,02-03-2024,14:36:03,Processing,322
8712,37,46, Rasam,02-08-2023,21:27:11,Cancelled,372
8713,96,40, Pindi Chole,19-01-2023,22:08:51,Failed,394
8714,69,57, Uttapam,23-04-2023,12:02:50,Returned,270
8715,96,61, Baingan Masala,19-09-2024,21:49:00,On Hold,378
8716,79,57, Veg Pulao,19-08-2023,20:38:41,Delivered,424
8717,2,22, Masala Dosa,24-07-2024,21:56:26,Failed,334
8718,39,38, Handvo,14-04-2024,15:00:28,Processing,352
8719,100,91, Rasam,26-09-2024,07:10:59,Completed,426
8720,18,64, Rajma Masala,13-05-2023,13:20:32,On Hold,318
8721,30,83, Avial,09-06-2023,15:33:19,Completed,406
8722,79,98, Aloo Gobi,04-05-2024,14:03:05,Shipped,344
8723,46,81, Gobi Paratha,18-09-2024,11:51:45,Pending,237
8724,94,86, Masoor Dal,10-07-2023,22:13:48,Delivered,307
8725,30,75, Veg Manchurian,30-01-2023,19:01:13,On Hold,436
8726,49,56, Handvo,09-07-2024,21:40:05,Refunded,253
8727,9,63, Rasam,23-09-2023,22:01:48,Refunded,305
8728,92,100, Dahi Puri,12-05-2024,09:43:47,Returned,323
8729,15,53, Veg Spring Roll,02-10-2023,21:46:22,Cancelled,318
8730,79,59, Onion Bhaji,03-11-2024,07:46:34,Processing,432
8731,69,58, Pesarattu Upma,22-02-2023,11:19:03,Refunded,364
8732,26,82, Pani Puri,24-10-2024,14:16:12,Processing,244
8733,98,12, Khichdi,06-12-2024,20:43:29,Completed,294
8734,26,34, Veg Biryani,21-09-2024,18:34:39,Processing,435
8735,37,96, Rasam,31-07-2024,13:11:00,Returned,216
8736,92,14, Uttapam,20-10-2024,15:12:47,Failed,307
8737,49,56, Veg Pakora,20-01-2024,08:45:02,Delivered,222
8738,83,26, Hara Bhara Kabab,02-06-2024,10:03:31,Delivered,322
8739,57,55, Khaman,25-08-2024,08:50:39,Pending,261
8740,70,59, Cabbage Poriyal,05-10-2024,16:03:58,On Hold,238
8741,23,20, Onion Bhaji,30-03-2023,15:22:34,Pending,316
8742,23,91, Paneer Korma,24-05-2024,09:22:29,Shipped,200
8743,49,7, Mysore Dosa,20-02-2024,22:04:41,Shipped,418
8744,40,82, Paneer Makhmali,14-02-2024,07:29:37,Pending,249
8745,16,5, Uttapam,17-12-2023,12:00:58,Returned,426
8746,45,70, Handvo,19-04-2024,22:10:29,Shipped,315
8747,98,78, Dal Makhani,09-08-2023,13:00:10,Failed,326
8748,15,8, Pesarattu,17-08-2023,20:52:00,Returned,252
8749,74,97, Tomato Rice,26-11-2023,08:28:05,Completed,209
8750,77,36, Medu Vada,22-01-2024,15:16:45,Cancelled,300
8751,92,17, Pindi Chole,16-01-2023,22:24:49,Shipped,311
8752,70,16, Sev Puri,06-04-2023,11:20:56,Returned,329
8753,79,48, Rasam,21-05-2023,06:11:16,Cancelled,450
8754,69,26, Pesarattu Upma,01-04-2023,14:08:20,Completed,343
8755,2,24, Veg Momos,30-04-2023,15:20:08,Completed,285
8756,23,38, Onion Bhaji,31-12-2023,21:33:36,Delivered,402
8757,70,73, Rasam,24-01-2023,07:43:21,Pending,394
8758,56,69, Veg Spring Roll,19-02-2024,17:33:05,Delivered,283
8759,16,57, Veg Samosa,04-02-2024,09:56:55,Pending,392
8760,50,27, Jeera Aloo,07-02-2023,21:22:08,On Hold,239
8761,86,94, Avial,30-01-2023,21:12:30,Refunded,283
8762,25,51, Veg Kurma,28-06-2023,14:56:29,On Hold,377
8763,93,56, Chole Bhature,23-04-2023,10:42:38,Cancelled,448
8764,69,9, Dahi Puri,06-11-2024,17:14:05,Delivered,322
8765,8,85, Baingan Bharta,27-07-2024,13:53:51,Completed,355
8766,53,83, Baingan Bharta,09-10-2024,08:29:29,On Hold,328
8767,48,86, Sambar,04-08-2023,08:53:36,Completed,429
8768,96,81, Bhindi Masala,23-01-2024,12:11:15,Shipped,262
8769,93,20, Onion Bhaji,08-12-2024,10:37:22,Shipped,297
8770,25,31, Veg Pulao,30-01-2024,13:51:54,Cancelled,370
8771,72,76, Bisibelebath,22-01-2024,20:57:27,Pending,282
8772,95,11, Handvo,30-10-2024,18:37:03,Completed,255
8773,98,74, Masoor Dal,20-11-2023,06:10:24,Returned,351
8774,2,73, Khaman,30-05-2024,16:11:07,Refunded,426
8775,26,86, Paneer Tikka,24-07-2024,08:07:34,Processing,365
8776,27,32, Uttapam,31-01-2024,19:45:50,Completed,289
8777,18,59, Veg Samosa,03-09-2023,12:23:13,Pending,297
8778,26,36, Lauki Kofta,15-09-2023,22:04:18,Delivered,427
8779,99,41, Masala Dosa,31-07-2024,12:16:45,Pending,231
8780,87,6, Pesarattu Upma,03-06-2024,13:41:55,Completed,281
8781,99,64, Paneer Korma,22-01-2023,19:38:21,Shipped,382
8782,80,43, Palak Paneer,30-04-2023,18:37:19,Refunded,206
8783,5,28, Mixed Veg Curry,05-04-2023,11:16:32,Completed,326
8784,88,67, Bhel Puri,22-05-2023,15:03:29,Returned,326
8785,58,21, Veg Pakora,22-09-2024,15:09:03,Pending,346
8786,98,60, Khichdi,25-02-2024,06:02:59,Shipped,337
8787,26,10, Bhindi Masala,11-06-2023,07:26:36,On Hold,351
8788,40,36, Lemon Rice,25-03-2023,16:14:20,Completed,246
8789,8,41, Patra,07-05-2024,19:44:31,Returned,247
8790,41,35, Dum Aloo,02-03-2023,10:22:21,Cancelled,415
8791,65,27, Ragda Pattice,14-06-2023,14:16:41,Completed,425
8792,92,5, Bhel Puri,11-01-2023,08:22:32,Delivered,344
8793,8,39, Medu Vada,06-04-2024,07:40:24,Returned,221
8794,69,23, Masoor Dal,05-12-2024,06:28:04,Processing,356
8795,54,100, Bisibelebath,07-10-2023,07:28:23,Shipped,221
8796,30,70, Pesarattu Upma,18-10-2024,10:08:43,Pending,214
8797,95,34, Veg Momos,17-06-2024,06:19:36,Shipped,386
8798,46,10, Dhokla,25-07-2024,13:12:02,Shipped,243
8799,45,95, Pesarattu,11-04-2023,16:21:31,Processing,422
8800,25,47, Uttapam,09-04-2023,10:59:27,Shipped,364
8801,1,72, Veg Biryani,05-08-2023,13:41:15,Pending,388
8802,18,67, Khichdi,04-11-2023,21:03:28,Returned,222
8803,53,67, Tomato Rice,31-03-2023,06:36:41,Delivered,270
8804,67,99, Onion Bhaji,12-10-2024,16:42:07,Completed,343
8805,69,45, Paneer Makhmali,25-02-2024,12:35:42,Refunded,253
8806,78,50, Paneer Butter Masala,11-06-2023,14:40:30,Completed,373
8807,48,37, Veg Hakka Noodles,16-11-2023,08:25:07,Cancelled,322
8808,14,16, Bisibelebath,02-04-2024,22:22:04,Returned,315
8809,70,57, Bisibelebath,10-08-2023,07:37:49,Cancelled,349
8810,32,10, Veg Pulao,05-12-2024,19:38:42,Delivered,248
8811,18,60, Lauki Kofta,04-10-2024,16:22:26,Returned,331
8812,25,28, Paneer Butter Masala,18-10-2024,09:21:06,Cancelled,349
8813,91,51, Avial,05-10-2023,09:04:35,Delivered,403
8814,28,34, Veg Pulao,13-01-2023,08:34:38,On Hold,447
8815,15,48, Vegetable Kathi Roll,12-01-2023,09:53:33,On Hold,359
8816,14,82, Patra,29-01-2024,11:22:39,Completed,360
8817,81,26, Bhindi Masala,10-08-2024,08:35:11,Refunded,437
8818,26,29, Lauki Kofta,19-08-2023,08:55:40,On Hold,287
